filename,gt_x,gt_y,gt_z,gt_qx,gt_qy,gt_qz,gt_qw,pred_x,pred_y,pred_z,pred_qx,pred_qy,pred_qz,pred_qw,trans_err_m,rot_err_deg
m_251203_021821037_0d228_0d362_m0d681_0d486_m0d001_0d001_0d874_0d805_1.png,0.228000,0.362000,-0.681000,0.485982,-0.001000,0.001000,0.873968,23.042835,35.753658,-67.324944,0.534037,-0.001801,-0.006205,0.845437,78.832108,6.458751
m_251203_021821161_0d208_0d362_m0d681_0d486_m0d001_0d001_0d874_0d799_1.png,0.208000,0.362000,-0.681000,0.485982,-0.001000,0.001000,0.873968,20.993853,35.814095,-67.408279,0.533741,-0.001321,-0.006100,0.845625,78.367294,6.416663
m_251203_021821396_0d178_0d362_m0d681_0d486_m0d001_0d001_0d874_0d792_1.png,0.178000,0.362000,-0.681000,0.485982,-0.001000,0.001000,0.873968,17.843611,35.382294,-66.664970,0.533439,-0.000747,-0.005906,0.845818,76.761833,6.373069
m_251203_021821622_0d138_0d362_m0d681_0d486_m0d001_0d001_0d874_0d784_1.png,0.138000,0.362000,-0.681000,0.485982,-0.001000,0.001000,0.873968,13.621138,35.072067,-66.238281,0.532556,-0.000235,-0.006087,0.846373,75.394569,6.257628
m_251203_021821864_0d108_0d362_m0d681_0d486_m0d001_0d001_0d874_0d779_1.png,0.108000,0.362000,-0.681000,0.485982,-0.001000,0.001000,0.873968,10.820724,35.031883,-66.460274,0.531581,-0.000662,-0.006626,0.846981,75.124405,6.135172
m_251203_021822068_0d078_0d362_m0d681_0d486_m0d001_0d001_0d874_0d776_1.png,0.078000,0.362000,-0.681000,0.485982,-0.001000,0.001000,0.873968,7.363735,35.317356,-67.345940,0.530446,-0.001131,-0.007283,0.847687,75.625214,5.994961
m_251203_021822279_0d068_0d362_m0d681_0d486_m0d001_0d001_0d874_0d775_1.png,0.068000,0.362000,-0.681000,0.485982,-0.001000,0.001000,0.873968,5.981916,35.180325,-66.777946,0.529967,-0.001187,-0.007589,0.847984,74.940620,5.936948
m_251203_021822514_0d038_0d362_m0d681_0d486_m0d001_0d001_0d874_0d773_1.png,0.038000,0.362000,-0.681000,0.485982,-0.001000,0.001000,0.873968,2.722674,34.937183,-66.399025,0.529077,-0.001345,-0.008243,0.848533,74.306862,5.832092
m_251203_021822732_0d008_0d362_m0d681_0d486_m0d001_0d001_0d874_0d772_1.png,0.008000,0.362000,-0.681000,0.485982,-0.001000,0.001000,0.873968,0.186516,35.380978,-66.954163,0.528308,-0.001287,-0.008632,0.849008,74.956612,5.738707
m_251203_021823014_m0d022_0d362_m0d681_0d486_m0d001_0d001_0d874_0d772_1.png,-0.022000,0.362000,-0.681000,0.485982,-0.001000,0.001000,0.873968,-2.459537,35.415642,-66.459137,0.527809,-0.001293,-0.009225,0.849312,74.575211,5.686484
m_251203_021823220_m0d052_0d362_m0d681_0d486_m0d001_0d001_0d874_0d774_1.png,-0.052000,0.362000,-0.681000,0.485982,-0.001000,0.001000,0.873968,-5.376040,35.435200,-66.566414,0.527658,-0.001697,-0.009286,0.849405,74.828888,5.668555
m_251203_021823435_m0d092_0d362_m0d681_0d486_m0d001_0d001_0d874_0d777_1.png,-0.092000,0.362000,-0.681000,0.485982,-0.001000,0.001000,0.873968,-9.361688,35.471607,-66.701622,0.527720,-0.002409,-0.009068,0.849367,75.348091,5.673111
m_251203_021823655_m0d132_0d362_m0d681_0d486_m0d001_0d001_0d874_0d783_1.png,-0.132000,0.362000,-0.681000,0.485982,-0.001000,0.001000,0.873968,-12.996142,35.623882,-67.025337,0.529021,-0.002256,-0.009101,0.848557,76.226364,5.845772
m_251203_021823940_m0d152_0d362_m0d681_0d486_m0d001_0d001_0d874_0d787_1.png,-0.152000,0.362000,-0.681000,0.485982,-0.001000,0.001000,0.873968,-15.053260,35.468052,-67.287933,0.529972,-0.002236,-0.008872,0.847966,76.752625,5.966156
m_251203_021824088_m0d172_0d362_m0d681_0d486_m0d001_0d001_0d874_0d791_1.png,-0.172000,0.362000,-0.681000,0.485982,-0.001000,0.001000,0.873968,-17.698734,35.465923,-67.377075,0.531289,-0.002776,-0.008592,0.847142,77.381126,6.137086
m_251203_021824321_m0d202_0d362_m0d681_0d486_m0d001_0d001_0d874_0d798_1.png,-0.202000,0.362000,-0.681000,0.485982,-0.001000,0.001000,0.873968,-20.395119,35.672573,-67.770638,0.533276,-0.003833,-0.008799,0.845887,78.457748,6.411047
m_251203_021824533_m0d232_0d362_m0d681_0d486_m0d001_0d001_0d874_0d806_1.png,-0.232000,0.362000,-0.681000,0.485982,-0.001000,0.001000,0.873968,-23.558075,35.410458,-67.768585,0.535679,-0.005248,-0.008754,0.844360,79.203819,6.741149
m_251203_021824779_m0d252_0d362_m0d681_0d486_m0d001_0d001_0d874_0d812_1.png,-0.252000,0.362000,-0.681000,0.485982,-0.001000,0.001000,0.873968,-25.780048,35.761539,-68.295219,0.536719,-0.005587,-0.009054,0.843694,80.476646,6.889043
m_251203_021825010_m0d282_0d362_m0d681_0d486_m0d001_0d001_0d874_0d822_1.png,-0.282000,0.362000,-0.681000,0.485982,-0.001000,0.001000,0.873968,-28.966198,36.012562,-68.591911,0.537996,-0.005958,-0.009187,0.842876,81.887955,7.065603
m_251203_021825250_m0d312_0d362_m0d681_0d486_m0d001_0d001_0d874_0d833_1.png,-0.312000,0.362000,-0.681000,0.485982,-0.001000,0.001000,0.873968,-31.838806,36.397266,-68.831688,0.538680,-0.006248,-0.009026,0.842439,83.288628,7.156575
m_251203_021825470_m0d332_0d362_m0d681_0d486_m0d001_0d001_0d874_0d840_1.png,-0.332000,0.362000,-0.681000,0.485982,-0.001000,0.001000,0.873968,-34.244576,36.611839,-68.744270,0.538911,-0.006503,-0.008651,0.842293,84.242050,7.183228
m_251203_021825706_m0d362_0d362_m0d681_0d486_m0d001_0d001_0d874_0d853_1.png,-0.362000,0.362000,-0.681000,0.485982,-0.001000,0.001000,0.873968,-36.678291,36.651031,-69.298080,0.538073,-0.007274,-0.008271,0.842826,85.697548,7.072915
m_251203_021825914_m0d382_0d362_m0d681_0d486_m0d001_0d001_0d874_0d861_1.png,-0.382000,0.362000,-0.681000,0.485982,-0.001000,0.001000,0.873968,-38.992867,36.584286,-69.486855,0.537936,-0.007365,-0.007369,0.842921,86.816467,7.040397
m_251203_021826146_m0d402_0d362_m0d681_0d486_m0d001_0d001_0d874_0d870_1.png,-0.402000,0.362000,-0.681000,0.485982,-0.001000,0.001000,0.873968,-41.344498,36.614666,-69.649193,0.537452,-0.007816,-0.006481,0.843233,88.017929,6.967828
m_251203_021826416_m0d452_0d362_m0d681_0d486_m0d001_0d001_0d874_0d895_1.png,-0.452000,0.362000,-0.681000,0.485982,-0.001000,0.001000,0.873968,-46.070053,36.661701,-70.319252,0.535528,-0.008916,-0.005088,0.844455,90.819389,6.707725
m_251203_021826614_m0d482_0d362_m0d681_0d486_m0d001_0d001_0d874_0d910_1.png,-0.482000,0.362000,-0.681000,0.485982,-0.001000,0.001000,0.873968,-48.754875,36.573330,-70.636795,0.533896,-0.011026,-0.004551,0.845466,92.386932,6.522815
m_251203_021826870_m0d512_0d362_m0d681_0d486_m0d001_0d001_0d874_0d926_1.png,-0.512000,0.362000,-0.681000,0.485982,-0.001000,0.001000,0.873968,-50.954483,36.241295,-70.933479,0.532359,-0.012839,-0.003856,0.846413,93.633217,6.354364
m_251203_021840590_m0d502_0d402_m0d789_0d486_m0d001_0d001_0d874_1d018_1.png,-0.502000,0.402000,-0.789000,0.485982,-0.001000,0.001000,0.873968,-50.950424,39.920483,-79.590500,0.535506,-0.010011,-0.005308,0.844455,101.569824,6.726496
m_251203_021840796_m0d482_0d402_m0d789_0d486_m0d001_0d001_0d874_1d008_1.png,-0.482000,0.402000,-0.789000,0.485982,-0.001000,0.001000,0.873968,-48.734230,40.178040,-80.010674,0.536085,-0.009572,-0.005798,0.844090,100.928116,6.802212
m_251203_021841028_m0d452_0d402_m0d789_0d486_m0d001_0d001_0d874_0d994_1.png,-0.452000,0.402000,-0.789000,0.485982,-0.001000,0.001000,0.873968,-45.708229,40.362896,-79.690590,0.536410,-0.009055,-0.006626,0.843883,99.350189,6.849024
m_251203_021841249_m0d422_0d402_m0d789_0d486_m0d001_0d001_0d874_0d981_1.png,-0.422000,0.402000,-0.789000,0.485982,-0.001000,0.001000,0.873968,-43.032265,40.589031,-79.804893,0.536746,-0.008383,-0.007360,0.843670,98.357224,6.894838
m_251203_021841477_m0d402_0d402_m0d789_0d486_m0d001_0d001_0d874_0d972_1.png,-0.402000,0.402000,-0.789000,0.485982,-0.001000,0.001000,0.873968,-41.048103,40.444744,-79.641624,0.536202,-0.008593,-0.007885,0.844009,97.330688,6.834487
m_251203_021841687_m0d372_0d402_m0d789_0d486_m0d001_0d001_0d874_0d960_1.png,-0.372000,0.402000,-0.789000,0.485982,-0.001000,0.001000,0.873968,-38.368729,40.438534,-79.860100,0.535820,-0.007864,-0.007978,0.844258,96.430878,6.774755
m_251203_021841914_m0d342_0d402_m0d789_0d486_m0d001_0d001_0d874_0d949_1.png,-0.342000,0.402000,-0.789000,0.485982,-0.001000,0.001000,0.873968,-35.149189,40.127510,-79.399109,0.534735,-0.007428,-0.007821,0.844951,94.705887,6.621477
m_251203_021842110_m0d322_0d402_m0d789_0d486_m0d001_0d001_0d874_0d942_1.png,-0.322000,0.402000,-0.789000,0.485982,-0.001000,0.001000,0.873968,-33.197281,40.083561,-79.266136,0.534304,-0.007086,-0.007762,0.845227,93.883286,6.558733
m_251203_021842344_m0d292_0d402_m0d789_0d486_m0d001_0d001_0d874_0d932_1.png,-0.292000,0.402000,-0.789000,0.485982,-0.001000,0.001000,0.873968,-29.790983,39.903431,-78.738770,0.533688,-0.006166,-0.007916,0.845622,92.231880,6.468444
m_251203_021842532_m0d262_0d402_m0d789_0d486_m0d001_0d001_0d874_0d923_1.png,-0.262000,0.402000,-0.789000,0.485982,-0.001000,0.001000,0.873968,-27.531750,39.855251,-78.836624,0.532826,-0.005816,-0.007735,0.846170,91.605843,6.346226
m_251203_021842751_m0d242_0d402_m0d789_0d486_m0d001_0d001_0d874_0d918_1.png,-0.242000,0.402000,-0.789000,0.485982,-0.001000,0.001000,0.873968,-25.001543,39.963612,-79.188881,0.531027,-0.005073,-0.007544,0.847306,91.239777,6.096377
m_251203_021842995_m0d212_0d402_m0d789_0d486_m0d001_0d001_0d874_0d910_1.png,-0.212000,0.402000,-0.789000,0.485982,-0.001000,0.001000,0.873968,-21.724995,39.890770,-79.203804,0.527738,-0.003865,-0.006933,0.849370,90.393875,5.637251
m_251203_021843163_m0d182_0d402_m0d789_0d486_m0d001_0d001_0d874_0d904_1.png,-0.182000,0.402000,-0.789000,0.485982,-0.001000,0.001000,0.873968,-18.676886,39.631268,-79.129349,0.526462,-0.003476,-0.007265,0.850161,89.544441,5.471902
m_251203_021843374_m0d162_0d402_m0d789_0d486_m0d001_0d001_0d874_0d900_1.png,-0.162000,0.402000,-0.789000,0.485982,-0.001000,0.001000,0.873968,-16.688387,39.815849,-79.535698,0.526069,-0.003602,-0.007694,0.850400,89.596962,5.429670
m_251203_021843586_m0d132_0d402_m0d789_0d486_m0d001_0d001_0d874_0d895_1.png,-0.132000,0.402000,-0.789000,0.485982,-0.001000,0.001000,0.873968,-13.377519,39.752384,-79.613876,0.526168,-0.003346,-0.008071,0.850336,89.091286,5.449534
m_251203_021843811_m0d102_0d402_m0d789_0d486_m0d001_0d001_0d874_0d891_1.png,-0.102000,0.402000,-0.789000,0.485982,-0.001000,0.001000,0.873968,-10.418727,39.387325,-79.100983,0.526107,-0.002979,-0.008431,0.850371,88.085510,5.447522
m_251203_021844028_m0d072_0d402_m0d789_0d486_m0d001_0d001_0d874_0d888_1.png,-0.072000,0.402000,-0.789000,0.485982,-0.001000,0.001000,0.873968,-7.321977,39.385017,-78.512749,0.526287,-0.002510,-0.008669,0.850259,87.253761,5.475049
m_251203_021844236_m0d052_0d402_m0d789_0d486_m0d001_0d001_0d874_0d887_1.png,-0.052000,0.402000,-0.789000,0.485982,-0.001000,0.001000,0.873968,-5.585885,39.484970,-78.547745,0.526567,-0.002370,-0.008692,0.850086,87.203926,5.511964
m_251203_021844455_m0d022_0d402_m0d789_0d486_m0d001_0d001_0d874_0d885_1.png,-0.022000,0.402000,-0.789000,0.485982,-0.001000,0.001000,0.873968,-2.551191,39.625008,-78.639168,0.526885,-0.002046,-0.008509,0.849891,87.209457,5.548915
m_251203_021844692_m0d002_0d402_m0d789_0d486_m0d001_0d001_0d874_0d885_1.png,-0.002000,0.402000,-0.789000,0.485982,-0.001000,0.001000,0.873968,-0.696934,39.093494,-78.187401,0.527472,-0.002106,-0.008301,0.849529,86.533386,5.621812
m_251203_021844928_0d018_0d402_m0d789_0d486_m0d001_0d001_0d874_0d885_1.png,0.018000,0.402000,-0.789000,0.485982,-0.001000,0.001000,0.873968,1.378817,39.345585,-78.058922,0.528199,-0.002063,-0.008061,0.849080,86.539558,5.712723
m_251203_021845162_0d038_0d402_m0d789_0d486_m0d001_0d001_0d874_0d886_1.png,0.038000,0.402000,-0.789000,0.485982,-0.001000,0.001000,0.873968,3.725779,39.059986,-77.880074,0.528854,-0.002072,-0.007697,0.848676,86.319595,5.792215
m_251203_021845380_0d068_0d402_m0d789_0d486_m0d001_0d001_0d874_0d888_1.png,0.068000,0.402000,-0.789000,0.485982,-0.001000,0.001000,0.873968,6.848110,39.242744,-78.261284,0.529664,-0.002022,-0.007093,0.848175,86.928291,5.888479
m_251203_021845620_0d108_0d402_m0d789_0d486_m0d001_0d001_0d874_0d892_1.png,0.108000,0.402000,-0.789000,0.485982,-0.001000,0.001000,0.873968,10.375072,39.426853,-78.511635,0.530189,-0.001777,-0.006474,0.847853,87.573738,5.946832
m_251203_021845864_0d138_0d402_m0d789_0d486_m0d001_0d001_0d874_0d896_1.png,0.138000,0.402000,-0.789000,0.485982,-0.001000,0.001000,0.873968,13.760573,39.279102,-78.609055,0.530920,-0.001678,-0.005763,0.847400,88.050919,6.033500
m_251203_021846099_0d158_0d402_m0d789_0d486_m0d001_0d001_0d874_0d899_1.png,0.158000,0.402000,-0.789000,0.485982,-0.001000,0.001000,0.873968,15.960938,39.630177,-78.708031,0.531419,-0.001292,-0.005481,0.847090,88.656403,6.095734
m_251203_021846339_0d188_0d402_m0d789_0d486_m0d001_0d001_0d874_0d905_1.png,0.188000,0.402000,-0.789000,0.485982,-0.001000,0.001000,0.873968,18.677172,39.482525,-78.479691,0.531942,-0.001182,-0.005138,0.846764,88.909958,6.161155
m_251203_021846576_0d218_0d402_m0d789_0d486_m0d001_0d001_0d874_0d911_1.png,0.218000,0.402000,-0.789000,0.485982,-0.001000,0.001000,0.873968,22.131811,39.557667,-78.941223,0.532687,-0.001159,-0.004801,0.846298,90.117424,6.257003
m_251203_021846812_0d248_0d402_m0d789_0d486_m0d001_0d001_0d874_0d919_1.png,0.248000,0.402000,-0.789000,0.485982,-0.001000,0.001000,0.873968,25.031868,39.470081,-78.369408,0.532878,-0.001142,-0.004729,0.846178,90.328705,6.281734
m_251203_021847056_0d268_0d402_m0d789_0d486_m0d001_0d001_0d874_0d925_1.png,0.268000,0.402000,-0.789000,0.485982,-0.001000,0.001000,0.873968,27.485081,39.910969,-79.164078,0.532991,-0.001554,-0.004778,0.846106,91.893311,6.297795
m_251203_021847285_0d298_0d402_m0d789_0d486_m0d001_0d001_0d874_0d934_1.png,0.298000,0.402000,-0.789000,0.485982,-0.001000,0.001000,0.873968,30.499210,39.884243,-79.512268,0.532658,-0.002269,-0.004180,0.846317,93.103775,6.247484
m_251203_021847498_0d328_0d402_m0d789_0d486_m0d001_0d001_0d874_0d944_1.png,0.328000,0.402000,-0.789000,0.485982,-0.001000,0.001000,0.873968,33.987411,40.176609,-79.908234,0.532838,-0.003131,-0.003873,0.846203,94.735573,6.271753
m_251203_021847743_0d358_0d402_m0d789_0d486_m0d001_0d001_0d874_0d955_1.png,0.358000,0.402000,-0.789000,0.485982,-0.001000,0.001000,0.873968,36.803635,40.066532,-79.756897,0.532752,-0.003984,-0.003798,0.846253,95.590210,6.264008
m_251203_021847989_0d378_0d402_m0d789_0d486_m0d001_0d001_0d874_0d962_1.png,0.378000,0.402000,-0.789000,0.485982,-0.001000,0.001000,0.873968,38.625584,40.287468,-79.328209,0.532640,-0.003793,-0.004978,0.846319,96.031952,6.261632
m_251203_021848234_0d398_0d402_m0d789_0d486_m0d001_0d001_0d874_0d970_1.png,0.398000,0.402000,-0.789000,0.485982,-0.001000,0.001000,0.873968,40.950233,40.400040,-79.881493,0.532119,-0.003521,-0.005869,0.846642,97.467682,6.202450
m_251203_021848458_0d468_0d402_m0d789_0d486_m0d001_0d001_0d874_1d001_1.png,0.468000,0.402000,-0.789000,0.485982,-0.001000,0.001000,0.873968,48.155464,40.280773,-80.087868,0.531679,-0.001693,-0.009253,0.846894,100.760712,6.200177
m_251203_021848683_0d488_0d402_m0d789_0d486_m0d001_0d001_0d874_1d011_1.png,0.488000,0.402000,-0.789000,0.485982,-0.001000,0.001000,0.873968,50.471497,40.167629,-80.650620,0.531865,-0.000114,-0.009982,0.846770,102.262077,6.241841
m_251203_021848921_0d508_0d402_m0d789_0d486_m0d001_0d001_0d874_1d020_1.png,0.508000,0.402000,-0.789000,0.485982,-0.001000,0.001000,0.873968,52.421501,40.240452,-80.822731,0.531934,0.001787,-0.011242,0.846709,103.380424,6.289956
m_251203_021849418_0d528_0d402_m0d789_0d486_m0d001_0d001_0d874_1d031_1.png,0.528000,0.402000,-0.789000,0.485982,-0.001000,0.001000,0.873968,53.994686,39.909424,-80.291718,0.531089,0.003267,-0.012684,0.847215,103.634964,6.230917
m_251203_021849786_0d558_0d402_m0d789_0d486_m0d001_0d001_0d874_1d046_1.png,0.558000,0.402000,-0.789000,0.485982,-0.001000,0.001000,0.873968,56.510132,40.114338,-80.921898,0.530369,0.003612,-0.013648,0.847649,105.494034,6.170299
m_251203_021852075_0d528_0d362_m0d781_0d486_m0d001_0d001_0d874_1d010_1.png,0.528000,0.362000,-0.781000,0.485982,-0.001000,0.001000,0.873968,54.192886,35.730537,-78.770210,0.533441,0.002783,-0.012361,0.845743,101.060234,6.525336
m_251203_021852274_0d508_0d362_m0d781_0d486_m0d001_0d001_0d874_1d000_1.png,0.508000,0.362000,-0.781000,0.485982,-0.001000,0.001000,0.873968,52.618568,36.170082,-79.334587,0.533781,0.000774,-0.010656,0.845555,100.838470,6.514526
m_251203_021852497_0d488_0d362_m0d781_0d486_m0d001_0d001_0d874_0d990_1.png,0.488000,0.362000,-0.781000,0.485982,-0.001000,0.001000,0.873968,50.048386,36.264496,-78.797249,0.532708,-0.001250,-0.009268,0.846247,99.155212,6.336841
m_251203_021852706_0d458_0d362_m0d781_0d486_m0d001_0d001_0d874_0d976_1.png,0.458000,0.362000,-0.781000,0.485982,-0.001000,0.001000,0.873968,46.996895,36.505981,-78.903099,0.531471,-0.002940,-0.007602,0.847038,97.853561,6.142060
m_251203_021852903_0d438_0d362_m0d781_0d486_m0d001_0d001_0d874_0d966_1.png,0.438000,0.362000,-0.781000,0.485982,-0.001000,0.001000,0.873968,44.764828,36.334534,-78.803947,0.531383,-0.003219,-0.006479,0.847101,96.677155,6.111771
m_251203_021853145_0d408_0d362_m0d781_0d486_m0d001_0d001_0d874_0d953_1.png,0.408000,0.362000,-0.781000,0.485982,-0.001000,0.001000,0.873968,41.737293,35.887043,-78.451607,0.531506,-0.003236,-0.004805,0.847035,94.883415,6.103693
m_251203_021853347_0d378_0d362_m0d781_0d486_m0d001_0d001_0d874_0d941_1.png,0.378000,0.362000,-0.781000,0.485982,-0.001000,0.001000,0.873968,38.496082,36.042530,-78.442787,0.531805,-0.003742,-0.002881,0.846854,93.581207,6.126103
m_251203_021853555_0d348_0d362_m0d781_0d486_m0d001_0d001_0d874_0d929_1.png,0.348000,0.362000,-0.781000,0.485982,-0.001000,0.001000,0.873968,35.625416,36.119968,-78.194687,0.532048,-0.003746,-0.001939,0.846704,92.282219,6.151997
m_251203_021853777_0d318_0d362_m0d781_0d486_m0d001_0d001_0d874_0d918_1.png,0.318000,0.362000,-0.781000,0.485982,-0.001000,0.001000,0.873968,32.681229,36.263687,-78.417351,0.531926,-0.003069,-0.001976,0.846783,91.453339,6.132108
m_251203_021854007_0d288_0d362_m0d781_0d486_m0d001_0d001_0d874_0d908_1.png,0.288000,0.362000,-0.781000,0.485982,-0.001000,0.001000,0.873968,29.014132,36.222187,-78.300705,0.531759,-0.002759,-0.002748,0.846887,90.113533,6.113948
m_251203_021854218_0d258_0d362_m0d781_0d486_m0d001_0d001_0d874_0d899_1.png,0.258000,0.362000,-0.781000,0.485982,-0.001000,0.001000,0.873968,26.141899,36.106697,-78.157616,0.531752,-0.002670,-0.003371,0.846889,89.077499,6.118301
m_251203_021854442_0d228_0d362_m0d781_0d486_m0d001_0d001_0d874_0d891_1.png,0.228000,0.362000,-0.781000,0.485982,-0.001000,0.001000,0.873968,23.050354,35.853161,-77.592514,0.531902,-0.002643,-0.003809,0.846793,87.638412,6.142826
m_251203_021854674_0d198_0d362_m0d781_0d486_m0d001_0d001_0d874_0d884_1.png,0.198000,0.362000,-0.781000,0.485982,-0.001000,0.001000,0.873968,19.868530,35.757622,-77.478180,0.531613,-0.002636,-0.004547,0.846971,86.730835,6.112411
m_251203_021854879_0d178_0d362_m0d781_0d486_m0d001_0d001_0d874_0d880_1.png,0.178000,0.362000,-0.781000,0.485982,-0.001000,0.001000,0.873968,18.267035,35.890598,-77.641815,0.531658,-0.002574,-0.004880,0.846941,86.585678,6.122396
m_251203_021855119_0d158_0d362_m0d781_0d486_m0d001_0d001_0d874_0d876_1.png,0.158000,0.362000,-0.781000,0.485982,-0.001000,0.001000,0.873968,16.016485,35.886715,-77.924248,0.531166,-0.002605,-0.005122,0.847248,86.397789,6.059659
m_251203_021855335_0d118_0d362_m0d781_0d486_m0d001_0d001_0d874_0d869_1.png,0.118000,0.362000,-0.781000,0.485982,-0.001000,0.001000,0.873968,11.408092,35.447140,-77.051567,0.530432,-0.002942,-0.005755,0.847703,84.709106,5.971666
m_251203_021855591_0d088_0d362_m0d781_0d486_m0d001_0d001_0d874_0d866_1.png,0.088000,0.362000,-0.781000,0.485982,-0.001000,0.001000,0.873968,8.450128,35.465641,-77.289497,0.529632,-0.003167,-0.006229,0.848199,84.591614,5.873300
m_251203_021855780_0d058_0d362_m0d781_0d486_m0d001_0d001_0d874_0d863_1.png,0.058000,0.362000,-0.781000,0.485982,-0.001000,0.001000,0.873968,5.648115,35.139286,-77.029991,0.529097,-0.003618,-0.006704,0.848527,83.991776,5.812458
m_251203_021856029_0d038_0d362_m0d781_0d486_m0d001_0d001_0d874_0d862_1.png,0.038000,0.362000,-0.781000,0.485982,-0.001000,0.001000,0.873968,3.768527,35.244640,-77.536545,0.528624,-0.003844,-0.006906,0.848819,84.392715,5.754784
m_251203_021856248_0d008_0d362_m0d781_0d486_m0d001_0d001_0d874_0d861_1.png,0.008000,0.362000,-0.781000,0.485982,-0.001000,0.001000,0.873968,0.216049,35.087498,-77.137489,0.527740,-0.003780,-0.007516,0.849364,83.882164,5.648768
m_251203_021856480_m0d022_0d362_m0d781_0d486_m0d001_0d001_0d874_0d862_1.png,-0.022000,0.362000,-0.781000,0.485982,-0.001000,0.001000,0.873968,-2.293165,35.403988,-77.772133,0.527184,-0.003748,-0.007816,0.849707,84.621117,5.580854
m_251203_021856722_m0d062_0d362_m0d781_0d486_m0d001_0d001_0d874_0d864_1.png,-0.062000,0.362000,-0.781000,0.485982,-0.001000,0.001000,0.873968,-6.161223,35.310421,-77.772881,0.526440,-0.003831,-0.008053,0.850165,84.772301,5.488332
m_251203_021856954_m0d082_0d362_m0d781_0d486_m0d001_0d001_0d874_0d865_1.png,-0.082000,0.362000,-0.781000,0.485982,-0.001000,0.001000,0.873968,-8.047310,35.545048,-77.955948,0.526262,-0.003913,-0.007820,0.850278,85.189583,5.460155
m_251203_021857249_m0d132_0d362_m0d781_0d486_m0d001_0d001_0d874_0d871_1.png,-0.132000,0.362000,-0.781000,0.485982,-0.001000,0.001000,0.873968,-13.415026,35.559650,-78.296715,0.525963,-0.004850,-0.007329,0.850462,86.162636,5.418266
m_251203_021857468_m0d152_0d362_m0d781_0d486_m0d001_0d001_0d874_0d875_1.png,-0.152000,0.362000,-0.781000,0.485982,-0.001000,0.001000,0.873968,-15.872262,35.656357,-78.222115,0.525947,-0.005302,-0.006879,0.850473,86.544464,5.411759
m_251203_021857702_m0d182_0d362_m0d781_0d486_m0d001_0d001_0d874_0d880_1.png,-0.182000,0.362000,-0.781000,0.485982,-0.001000,0.001000,0.873968,-18.620344,35.907055,-78.925835,0.526055,-0.005863,-0.006067,0.850409,87.806831,5.417544
m_251203_021857951_m0d212_0d362_m0d781_0d486_m0d001_0d001_0d874_0d887_1.png,-0.212000,0.362000,-0.781000,0.485982,-0.001000,0.001000,0.873968,-21.686653,35.756218,-78.807526,0.526708,-0.006441,-0.005331,0.850005,88.329216,5.499164
m_251203_021858228_m0d242_0d362_m0d781_0d486_m0d001_0d001_0d874_0d895_1.png,-0.242000,0.362000,-0.781000,0.485982,-0.001000,0.001000,0.873968,-24.679852,35.662296,-78.247627,0.528582,-0.007077,-0.005509,0.848835,88.568604,5.759680
m_251203_021858392_m0d252_0d362_m0d781_0d486_m0d001_0d001_0d874_0d898_1.png,-0.252000,0.362000,-0.781000,0.485982,-0.001000,0.001000,0.873968,-25.691587,35.619766,-78.493919,0.528709,-0.007368,-0.005494,0.848753,89.048195,5.780578
m_251203_021858655_m0d292_0d362_m0d781_0d486_m0d001_0d001_0d874_0d910_1.png,-0.292000,0.362000,-0.781000,0.485982,-0.001000,0.001000,0.873968,-29.784050,35.745281,-78.252022,0.530389,-0.007641,-0.005549,0.847702,90.130554,6.008791
m_251203_021858874_m0d322_0d362_m0d781_0d486_m0d001_0d001_0d874_0d920_1.png,-0.322000,0.362000,-0.781000,0.485982,-0.001000,0.001000,0.873968,-32.727169,35.751202,-78.001717,0.531454,-0.008165,-0.005541,0.847030,90.914963,6.158358
m_251203_021859143_m0d352_0d362_m0d781_0d486_m0d001_0d001_0d874_0d931_1.png,-0.352000,0.362000,-0.781000,0.485982,-0.001000,0.001000,0.873968,-35.471973,36.106255,-78.910271,0.531880,-0.008641,-0.005572,0.846757,92.818352,6.223246
m_251203_021859351_m0d382_0d362_m0d781_0d486_m0d001_0d001_0d874_0d942_1.png,-0.382000,0.362000,-0.781000,0.485982,-0.001000,0.001000,0.873968,-39.067108,36.173779,-79.086693,0.532648,-0.009506,-0.005719,0.846264,94.397049,6.342523
m_251203_021859609_m0d412_0d362_m0d781_0d486_m0d001_0d001_0d874_0d955_1.png,-0.412000,0.362000,-0.781000,0.485982,-0.001000,0.001000,0.873968,-42.003044,36.263592,-79.329742,0.533516,-0.009901,-0.005516,0.845714,95.857414,6.462388
m_251203_021859894_m0d442_0d362_m0d781_0d486_m0d001_0d001_0d874_0d968_1.png,-0.442000,0.362000,-0.781000,0.485982,-0.001000,0.001000,0.873968,-44.927612,35.960281,-78.754051,0.534663,-0.010086,-0.005279,0.844988,96.571236,6.615442
m_251203_021900115_m0d472_0d362_m0d781_0d486_m0d001_0d001_0d874_0d982_1.png,-0.472000,0.362000,-0.781000,0.485982,-0.001000,0.001000,0.873968,-47.382568,35.656918,-78.831810,0.535388,-0.010256,-0.005659,0.844525,97.664024,6.719973
m_251203_021900410_m0d512_0d362_m0d781_0d486_m0d001_0d001_0d874_1d002_1.png,-0.512000,0.362000,-0.781000,0.485982,-0.001000,0.001000,0.873968,-51.592037,35.838570,-79.055214,0.535982,-0.010550,-0.005621,0.844145,99.973045,6.804054
